ISO,Year,TLA
QAT,1972,1161.0
QAT,1973,1161.0
QAT,1974,1161.0
QAT,1975,1161.0
QAT,1976,1161.0
QAT,1977,1161.0
QAT,1978,1161.0
QAT,1979,1161.0
QAT,1980,1161.0
QAT,1981,1161.0
QAT,1982,1161.0
QAT,1983,1161.0
QAT,1984,1161.0
QAT,1985,1161.0
QAT,1986,1161.0
QAT,1987,1161.0
QAT,1988,1161.0
QAT,1989,1161.0
QAT,1990,1161.0
QAT,1991,1161.0
QAT,1992,1161.0
QAT,1993,1161.0
QAT,1994,1161.0
QAT,1995,1161.0
QAT,1996,1161.0
QAT,1997,1161.0
QAT,1998,1161.0
QAT,1999,1161.0
QAT,2000,1161.0
QAT,2001,1161.0
QAT,2002,1161.0
QAT,2003,1161.0
QAT,2004,1161.0
QAT,2005,1161.0
QAT,2006,1161.0
QAT,2007,1161.0
QAT,2008,1161.0
QAT,2009,1161.0
QAT,2010,1161.0
QAT,2011,1161.0
QAT,2012,1161.0
QAT,2013,1161.0
QAT,2014,1149.0
QAT,2015,1149.0
QAT,2016,1149.0
QAT,2017,1149.0
QAT,2018,1149.0
REU,1961,250.0
REU,1962,250.0
REU,1963,250.0
REU,1964,250.0
REU,1965,250.0
REU,1966,250.0
REU,1967,250.0
REU,1968,250.0
REU,1969,250.0
REU,1970,250.0
REU,1971,250.0
REU,1972,250.0
REU,1973,250.0
REU,1974,250.0
REU,1975,250.0
REU,1976,250.0
REU,1977,250.0
REU,1978,250.0
REU,1979,250.0
REU,1980,250.0
REU,1981,250.0
REU,1982,250.0
REU,1983,250.0
REU,1984,250.0
REU,1985,250.0
REU,1986,250.0
REU,1987,250.0
REU,1988,250.0
REU,1989,250.0
REU,1990,250.0
REU,1991,250.0
REU,1992,250.0
REU,1993,250.0
REU,1994,250.0
REU,1995,250.0
REU,1996,250.0
REU,1997,250.0
REU,1998,250.0
REU,1999,250.0
REU,2000,250.0
REU,2001,250.0
REU,2002,250.0
REU,2003,250.0
REU,2004,250.0
REU,2005,250.0
REU,2006,250.0
REU,2007,250.0
REU,2008,250.0
REU,2009,250.0
REU,2010,250.0
REU,2011,250.0
REU,2012,250.0
REU,2013,251.0
REU,2014,251.0
REU,2015,251.0
REU,2016,251.0
REU,2017,251.0
REU,2018,251.0
ROU,1961,23034.0
ROU,1962,23034.0
ROU,1963,23034.0
ROU,1964,23034.0
ROU,1965,23034.0
ROU,1966,23034.0
ROU,1967,23034.0
ROU,1968,23034.0
ROU,1969,23034.0
ROU,1970,23034.0
ROU,1971,23034.0
ROU,1972,23034.0
ROU,1973,23034.0
ROU,1974,23034.0
ROU,1975,23034.0
ROU,1976,23034.0
ROU,1977,23034.0
ROU,1978,23034.0
ROU,1979,23034.0
ROU,1980,23034.0
ROU,1981,23034.0
ROU,1982,23034.0
ROU,1983,23034.0
ROU,1984,23034.0
ROU,1985,23034.0
ROU,1986,23034.0
ROU,1987,23034.0
ROU,1988,23034.0
ROU,1989,22935.0
ROU,1990,22935.0
ROU,1991,22946.0
ROU,1992,22946.0
ROU,1993,22946.0
ROU,1994,22951.0
ROU,1995,22949.0
ROU,1996,22952.0
ROU,1997,22953.0
ROU,1998,22959.0
ROU,1999,22960.0
ROU,2000,22971.0
ROU,2001,22971.0
ROU,2002,22987.0
ROU,2003,22995.0
ROU,2004,23000.0
ROU,2005,22998.0
ROU,2006,22998.0
ROU,2007,22989.0
ROU,2008,22990.0
ROU,2009,23006.0
ROU,2010,23005.0
ROU,2011,23017.0
ROU,2012,23002.0
ROU,2013,23003.0
ROU,2014,23008.0
ROU,2015,23008.0
ROU,2016,23008.0
ROU,2017,23008.0
ROU,2018,23008.0
RUS,1992,1638995.0
RUS,1993,1638618.0
RUS,1994,1638133.0
RUS,1995,1637838.0
RUS,1996,1637796.0
RUS,1997,1637865.0
RUS,1998,1638130.0
RUS,1999,1638851.0
RUS,2000,1638134.0
RUS,2001,1638044.0
RUS,2002,1638094.0
RUS,2003,1638098.0
RUS,2004,1638123.0
RUS,2005,1638139.0
RUS,2006,1637774.0
RUS,2007,1637774.0
RUS,2008,1637687.0
RUS,2009,1637687.0
RUS,2010,1637687.0
RUS,2011,1637687.0
RUS,2012,1637687.0
RUS,2013,1637687.0
RUS,2014,1637687.0
RUS,2015,1637687.0
RUS,2016,1637687.0
RUS,2017,1637687.0
RUS,2018,1637687.0
RWA,1961,2467.0
RWA,1962,2467.0
RWA,1963,2467.0
RWA,1964,2467.0
RWA,1965,2467.0
RWA,1966,2467.0
RWA,1967,2467.0
RWA,1968,2467.0
RWA,1969,2467.0
RWA,1970,2467.0
RWA,1971,2467.0
RWA,1972,2467.0
RWA,1973,2467.0
RWA,1974,2467.0
RWA,1975,2467.0
RWA,1976,2467.0
RWA,1977,2467.0
RWA,1978,2467.0
RWA,1979,2467.0
RWA,1980,2467.0
RWA,1981,2467.0
RWA,1982,2467.0
RWA,1983,2467.0
RWA,1984,2467.0
RWA,1985,2467.0
RWA,1986,2467.0
RWA,1987,2467.0
RWA,1988,2467.0
RWA,1989,2467.0
RWA,1990,2467.0
RWA,1991,2467.0
RWA,1992,2467.0
RWA,1993,2467.0
RWA,1994,2467.0
RWA,1995,2467.0
RWA,1996,2467.0
RWA,1997,2467.0
RWA,1998,2467.0
RWA,1999,2467.0
RWA,2000,2467.0
RWA,2001,2467.0
RWA,2002,2467.0
RWA,2003,2467.0
RWA,2004,2467.0
RWA,2005,2467.0
RWA,2006,2467.0
RWA,2007,2467.0
RWA,2008,2467.0
RWA,2009,2467.0
RWA,2010,2467.0
RWA,2011,2467.0
RWA,2012,2467.0
RWA,2013,2467.0
RWA,2014,2467.0
RWA,2015,2467.0
RWA,2016,2467.0
RWA,2017,2467.0
RWA,2018,2467.0
SAU,1961,214969.0
SAU,1962,214969.0
SAU,1963,214969.0
SAU,1964,214969.0
SAU,1965,214969.0
SAU,1966,214969.0
SAU,1967,214969.0
SAU,1968,214969.0
SAU,1969,214969.0
SAU,1970,214969.0
SAU,1971,214969.0
SAU,1972,214969.0
SAU,1973,214969.0
SAU,1974,214969.0
SAU,1975,214969.0
SAU,1976,214969.0
SAU,1977,214969.0
SAU,1978,214969.0
SAU,1979,214969.0
SAU,1980,214969.0
SAU,1981,214969.0
SAU,1982,214969.0
SAU,1983,214969.0
SAU,1984,214969.0
SAU,1985,214969.0
SAU,1986,214969.0
SAU,1987,214969.0
SAU,1988,214969.0
SAU,1989,214969.0
SAU,1990,214969.0
SAU,1991,214969.0
SAU,1992,214969.0
SAU,1993,214969.0
SAU,1994,214969.0
SAU,1995,214969.0
SAU,1996,214969.0
SAU,1997,214969.0
SAU,1998,214969.0
SAU,1999,214969.0
SAU,2000,214969.0
SAU,2001,214969.0
SAU,2002,214969.0
SAU,2003,214969.0
SAU,2004,214969.0
SAU,2005,214969.0
SAU,2006,214969.0
SAU,2007,214969.0
SAU,2008,214969.0
SAU,2009,214969.0
SAU,2010,214969.0
SAU,2011,214969.0
SAU,2012,214969.0
SAU,2013,214969.0
SAU,2014,214969.0
SAU,2015,214969.0
SAU,2016,214969.0
SAU,2017,214969.0
SAU,2018,214969.0
SDN,2011,184937.4861
SDN,2012,184937.989
SDN,2013,184937.8197
SDN,2014,184934.9416
SDN,2015,184935.1206
SDN,2016,184924.0201
SDN,2017,184923.8953
SDN,2018,184923.3715
SEN,1961,19253.0
SEN,1962,19253.0
SEN,1963,19253.0
SEN,1964,19253.0
SEN,1965,19253.0
SEN,1966,19253.0
SEN,1967,19253.0
SEN,1968,19253.0
SEN,1969,19253.0
SEN,1970,19253.0
SEN,1971,19253.0
SEN,1972,19253.0
SEN,1973,19253.0
SEN,1974,19253.0
SEN,1975,19253.0
SEN,1976,19253.0
SEN,1977,19253.0
SEN,1978,19253.0
SEN,1979,19253.0
SEN,1980,19253.0
SEN,1981,19253.0
SEN,1982,19253.0
SEN,1983,19253.0
SEN,1984,19253.0
SEN,1985,19253.0
SEN,1986,19253.0
SEN,1987,19253.0
SEN,1988,19253.0
SEN,1989,19253.0
SEN,1990,19253.0
SEN,1991,19253.0
SEN,1992,19253.0
SEN,1993,19253.0
SEN,1994,19253.0
SEN,1995,19253.0
SEN,1996,19253.0
SEN,1997,19253.0
SEN,1998,19253.0
SEN,1999,19253.0
SEN,2000,19253.0
SEN,2001,19253.0
SEN,2002,19253.0
SEN,2003,19253.0
SEN,2004,19253.0
SEN,2005,19253.0
SEN,2006,19253.0
SEN,2007,19253.0
SEN,2008,19253.0
SEN,2009,19253.0
SEN,2010,19253.0
SEN,2011,19253.0
SEN,2012,19253.0
SEN,2013,19253.0
SEN,2014,19253.0
SEN,2015,19253.0
SEN,2016,19253.0
SEN,2017,19253.0
SEN,2018,19253.0
SGP,1961,67.0
SGP,1962,67.0
SGP,1963,67.0
SGP,1964,67.0
SGP,1965,67.0
SGP,1966,67.0
SGP,1967,67.0
SGP,1968,67.0
SGP,1969,67.0
SGP,1970,67.0
SGP,1971,67.0
SGP,1972,67.0
SGP,1973,67.0
SGP,1974,67.0
SGP,1975,67.0
SGP,1976,67.0
SGP,1977,67.0
SGP,1978,67.0
SGP,1979,67.0
SGP,1980,67.0
SGP,1981,67.0
SGP,1982,67.0
SGP,1983,67.0
SGP,1984,67.0
SGP,1985,67.0
SGP,1986,67.0
SGP,1987,67.0
SGP,1988,67.0
SGP,1989,67.0
SGP,1990,67.0
SGP,1991,67.0
SGP,1992,67.0
SGP,1993,67.0
SGP,1994,67.0
SGP,1995,67.0
SGP,1996,67.0
SGP,1997,67.0
SGP,1998,67.0
SGP,1999,67.0
SGP,2000,67.0
SGP,2001,67.0
SGP,2002,67.5
SGP,2003,68.7
SGP,2004,68.9
SGP,2005,68.9
SGP,2006,69.4
SGP,2007,69.5
SGP,2008,70.0
SGP,2009,70.0
SGP,2010,70.2
SGP,2011,70.4
SGP,2012,70.6
SGP,2013,70.7
SGP,2014,70.9
SGP,2015,70.9
SGP,2016,70.9
SGP,2017,70.9
SGP,2018,70.9
SHN,1961,39.0
SHN,1962,39.0
SHN,1963,39.0
SHN,1964,39.0
SHN,1965,39.0
SHN,1966,39.0
SHN,1967,39.0
SHN,1968,39.0
SHN,1969,39.0
SHN,1970,39.0
SHN,1971,39.0
SHN,1972,39.0
SHN,1973,39.0
SHN,1974,39.0
SHN,1975,39.0
SHN,1976,39.0
SHN,1977,39.0
SHN,1978,39.0
SHN,1979,39.0
SHN,1980,39.0
SHN,1981,39.0
SHN,1982,39.0
SHN,1983,39.0
SHN,1984,39.0
SHN,1985,39.0
SHN,1986,39.0
SHN,1987,39.0
SHN,1988,39.0
SHN,1989,39.0
SHN,1990,39.0
SHN,1991,39.0
SHN,1992,39.0
SHN,1993,39.0
SHN,1994,39.0
SHN,1995,39.0
SHN,1996,39.0
SHN,1997,39.0
SHN,1998,39.0
SHN,1999,39.0
SHN,2000,39.0
SHN,2001,39.0
SHN,2002,39.0
SHN,2003,39.0
SHN,2004,39.0
SHN,2005,39.0
SHN,2006,39.0
SHN,2007,39.0
SHN,2008,39.0
SHN,2009,39.0
SHN,2010,39.0
SHN,2011,39.0
SHN,2012,39.0
SHN,2013,39.0
SHN,2014,39.0
SHN,2015,39.0
SHN,2016,39.0
SHN,2017,39.0
SHN,2018,39.0
SLB,1961,2799.0
SLB,1962,2799.0
SLB,1963,2799.0
SLB,1964,2799.0
SLB,1965,2799.0
SLB,1966,2799.0
SLB,1967,2799.0
SLB,1968,2799.0
SLB,1969,2799.0
SLB,1970,2799.0
SLB,1971,2799.0
SLB,1972,2799.0
SLB,1973,2799.0
SLB,1974,2799.0
SLB,1975,2799.0
SLB,1976,2799.0
SLB,1977,2799.0
SLB,1978,2799.0
SLB,1979,2799.0
SLB,1980,2799.0
SLB,1981,2799.0
SLB,1982,2799.0
SLB,1983,2799.0
SLB,1984,2799.0
SLB,1985,2799.0
SLB,1986,2799.0
SLB,1987,2799.0
SLB,1988,2799.0
SLB,1989,2799.0
SLB,1990,2799.0
SLB,1991,2799.0
SLB,1992,2799.0
SLB,1993,2799.0
SLB,1994,2799.0
SLB,1995,2799.0
SLB,1996,2799.0
SLB,1997,2799.0
SLB,1998,2799.0
SLB,1999,2799.0
SLB,2000,2799.0
SLB,2001,2799.0
SLB,2002,2799.0
SLB,2003,2799.0
SLB,2004,2799.0
SLB,2005,2799.0
SLB,2006,2799.0
SLB,2007,2799.0
SLB,2008,2799.0
SLB,2009,2799.0
SLB,2010,2799.0
SLB,2011,2799.0
SLB,2012,2799.0
SLB,2013,2799.0
SLB,2014,2799.0
SLB,2015,2799.0
SLB,2016,2799.0
SLB,2017,2799.0
SLB,2018,2799.0
SLE,1961,7218.0
SLE,1962,7218.0
SLE,1963,7218.0
SLE,1964,7218.0
SLE,1965,7218.0
SLE,1966,7218.0
SLE,1967,7218.0
SLE,1968,7218.0
SLE,1969,7218.0
SLE,1970,7218.0
SLE,1971,7218.0
SLE,1972,7218.0
SLE,1973,7218.0
SLE,1974,7218.0
SLE,1975,7218.0
SLE,1976,7218.0
SLE,1977,7218.0
SLE,1978,7218.0
SLE,1979,7218.0
SLE,1980,7218.0
SLE,1981,7218.0
SLE,1982,7218.0
SLE,1983,7218.0
SLE,1984,7218.0
SLE,1985,7218.0
SLE,1986,7218.0
SLE,1987,7218.0
SLE,1988,7218.0
SLE,1989,7218.0
SLE,1990,7218.0
SLE,1991,7218.0
SLE,1992,7218.0
SLE,1993,7218.0
SLE,1994,7218.0
SLE,1995,7218.0
SLE,1996,7218.0
SLE,1997,7218.0
SLE,1998,7218.0
SLE,1999,7218.0
SLE,2000,7218.0
SLE,2001,7218.0
SLE,2002,7218.0
SLE,2003,7218.0
SLE,2004,7218.0
SLE,2005,7218.0
SLE,2006,7218.0
SLE,2007,7218.0
SLE,2008,7218.0
SLE,2009,7218.0
SLE,2010,7218.0
SLE,2011,7218.0
SLE,2012,7218.0
SLE,2013,7218.0
SLE,2014,7218.0
SLE,2015,7218.0
SLE,2016,7218.0
SLE,2017,7218.0
SLE,2018,7218.0
SLV,1961,2085.0
SLV,1962,2085.0
SLV,1963,2085.0
SLV,1964,2085.0
SLV,1965,2085.0
SLV,1966,2085.0
SLV,1967,2085.0
SLV,1968,2085.0
SLV,1969,2085.0
SLV,1970,2085.0
SLV,1971,2085.0
SLV,1972,2085.0
SLV,1973,2085.0
SLV,1974,2085.0
SLV,1975,2085.0
SLV,1976,2072.0
SLV,1977,2072.0
SLV,1978,2072.0
SLV,1979,2072.0
SLV,1980,2072.0
SLV,1981,2072.0
SLV,1982,2072.0
SLV,1983,2072.0
SLV,1984,2072.0
SLV,1985,2072.0
SLV,1986,2072.0
SLV,1987,2072.0
SLV,1988,2072.0
SLV,1989,2072.0
SLV,1990,2072.0
SLV,1991,2072.0
SLV,1992,2072.0
SLV,1993,2072.0
SLV,1994,2072.0
SLV,1995,2072.0
SLV,1996,2072.0
SLV,1997,2072.0
SLV,1998,2072.0
SLV,1999,2072.0
SLV,2000,2072.0
SLV,2001,2072.0
SLV,2002,2072.0
SLV,2003,2072.0
SLV,2004,2072.0
SLV,2005,2072.0
SLV,2006,2072.0
SLV,2007,2072.0
SLV,2008,2072.0
SLV,2009,2072.0
SLV,2010,2072.0
SLV,2011,2072.0
SLV,2012,2072.0
SLV,2013,2072.0
SLV,2014,2072.0
SLV,2015,2072.0
SLV,2016,2072.0
SLV,2017,2072.0
SLV,2018,2072.0
SMR,1961,6.0
SMR,1962,6.0
SMR,1963,6.0
SMR,1964,6.0
SMR,1965,6.0
SMR,1966,6.0
SMR,1967,6.0
SMR,1968,6.0
SMR,1969,6.0
SMR,1970,6.0
SMR,1971,6.0
SMR,1972,6.0
SMR,1973,6.0
SMR,1974,6.0
SMR,1975,6.0
SMR,1976,6.0
SMR,1977,6.0
SMR,1978,6.0
SMR,1979,6.0
SMR,1980,6.0
SMR,1981,6.0
SMR,1982,6.0
SMR,1983,6.0
SMR,1984,6.0
SMR,1985,6.0
SMR,1986,6.0
SMR,1987,6.0
SMR,1988,6.0
SMR,1989,6.0
SMR,1990,6.0
SMR,1991,6.0
SMR,1992,6.0
SMR,1993,6.0
SMR,1994,6.0
SMR,1995,6.0
SMR,1996,6.0
SMR,1997,6.0
SMR,1998,6.0
SMR,1999,6.0
SMR,2000,6.0
SMR,2001,6.0
SMR,2002,6.0
SMR,2003,6.0
SMR,2004,6.0
SMR,2005,6.0
SMR,2006,6.0
SMR,2007,6.0
SMR,2008,6.0
SMR,2009,6.0
SMR,2010,6.0
SMR,2011,6.0
SMR,2012,6.0
SMR,2013,6.0
SMR,2014,6.0
SMR,2015,6.0
SMR,2016,6.0
SMR,2017,6.0
SMR,2018,6.0
SOM,1961,62734.0
SOM,1962,62734.0
SOM,1963,62734.0
SOM,1964,62734.0
SOM,1965,62734.0
SOM,1966,62734.0
SOM,1967,62734.0
SOM,1968,62734.0
SOM,1969,62734.0
SOM,1970,62734.0
SOM,1971,62734.0
SOM,1972,62734.0
SOM,1973,62734.0
SOM,1974,62734.0
SOM,1975,62734.0
SOM,1976,62734.0
SOM,1977,62734.0
SOM,1978,62734.0
SOM,1979,62734.0
SOM,1980,62734.0
SOM,1981,62734.0
SOM,1982,62734.0
SOM,1983,62734.0
SOM,1984,62734.0
SOM,1985,62734.0
SOM,1986,62734.0
SOM,1987,62734.0
SOM,1988,62734.0
SOM,1989,62734.0
SOM,1990,62734.0
SOM,1991,62734.0
SOM,1992,62734.0
SOM,1993,62734.0
SOM,1994,62734.0
SOM,1995,62734.0
SOM,1996,62734.0
SOM,1997,62734.0
SOM,1998,62734.0
SOM,1999,62734.0
SOM,2000,62734.0
SOM,2001,62734.0
SOM,2002,62734.0
SOM,2003,62734.0
SOM,2004,62734.0
SOM,2005,62734.0
SOM,2006,62734.0
SOM,2007,62734.0
SOM,2008,62734.0
SOM,2009,62734.0
SOM,2010,62734.0
SOM,2011,62734.0
SOM,2012,62734.0
SOM,2013,62734.0
SOM,2014,62734.0
SOM,2015,62734.0
SOM,2016,62734.0
SOM,2017,62734.0
SOM,2018,62734.0
SPM,1961,23.0
SPM,1962,23.0
SPM,1963,23.0
SPM,1964,23.0
SPM,1965,23.0
SPM,1966,23.0
SPM,1967,23.0
SPM,1968,23.0
SPM,1969,23.0
SPM,1970,23.0
SPM,1971,23.0
SPM,1972,23.0
SPM,1973,23.0
SPM,1974,23.0
SPM,1975,23.0
SPM,1976,23.0
SPM,1977,23.0
SPM,1978,23.0
SPM,1979,23.0
SPM,1980,23.0
SPM,1981,23.0
SPM,1982,23.0
SPM,1983,23.0
SPM,1984,23.0
SPM,1985,23.0
SPM,1986,23.0
SPM,1987,23.0
SPM,1988,23.0
SPM,1989,23.0
SPM,1990,23.0
SPM,1991,23.0
SPM,1992,23.0
SPM,1993,23.0
SPM,1994,23.0
SPM,1995,23.0
SPM,1996,23.0
SPM,1997,23.0
SPM,1998,23.0
SPM,1999,23.0
SPM,2000,23.0
SPM,2001,23.0
SPM,2002,23.0
SPM,2003,23.0
SPM,2004,23.0
SPM,2005,23.0
SPM,2006,23.0
SPM,2007,23.0
SPM,2008,23.0
SPM,2009,23.0
SPM,2010,23.0
SPM,2011,23.0
SPM,2012,23.0
SPM,2013,23.0
SPM,2014,23.0
SPM,2015,23.0
SPM,2016,23.0
SPM,2017,23.0
SPM,2018,23.0
SRB,2006,8746.0
SRB,2007,8746.0
SRB,2008,8746.0
SRB,2009,8746.0
SRB,2010,8746.0
SRB,2011,8746.0
SRB,2012,8746.0
SRB,2013,8746.0
SRB,2014,8746.0
SRB,2015,8746.0
SRB,2016,8746.0
SRB,2017,8746.0
SRB,2018,8746.0
SSD,2011,63197.841
SSD,2012,63197.3704
SSD,2013,63197.2755
SSD,2014,63195.7217
SSD,2015,63195.7218
SSD,2016,63194.5102
SSD,2017,63194.408
SSD,2018,63192.8123
STP,1961,96.0
STP,1962,96.0
STP,1963,96.0
STP,1964,96.0
STP,1965,96.0
STP,1966,96.0
STP,1967,96.0
STP,1968,96.0
STP,1969,96.0
STP,1970,96.0
STP,1971,96.0
STP,1972,96.0
STP,1973,96.0
STP,1974,96.0
STP,1975,96.0
STP,1976,96.0
STP,1977,96.0
STP,1978,96.0
STP,1979,96.0
STP,1980,96.0
STP,1981,96.0
STP,1982,96.0
STP,1983,96.0
STP,1984,96.0
STP,1985,96.0
STP,1986,96.0
STP,1987,96.0
STP,1988,96.0
STP,1989,96.0
STP,1990,96.0
STP,1991,96.0
STP,1992,96.0
STP,1993,96.0
STP,1994,96.0
STP,1995,96.0
STP,1996,96.0
STP,1997,96.0
STP,1998,96.0
STP,1999,96.0
STP,2000,96.0
STP,2001,96.0
STP,2002,96.0
STP,2003,96.0
STP,2004,96.0
STP,2005,96.0
STP,2006,96.0
STP,2007,96.0
STP,2008,96.0
STP,2009,96.0
STP,2010,96.0
STP,2011,96.0
STP,2012,96.0
STP,2013,96.0
STP,2014,96.0
STP,2015,96.0
STP,2016,96.0
STP,2017,96.0
STP,2018,96.0
SUR,1961,15600.0
SUR,1962,15600.0
SUR,1963,15600.0
SUR,1964,15600.0
SUR,1965,15600.0
SUR,1966,15600.0
SUR,1967,15600.0
SUR,1968,15600.0
SUR,1969,15600.0
SUR,1970,15600.0
SUR,1971,15600.0
SUR,1972,15600.0
SUR,1973,15600.0
SUR,1974,15600.0
SUR,1975,15600.0
SUR,1976,15600.0
SUR,1977,15600.0
SUR,1978,15600.0
SUR,1979,15600.0
SUR,1980,15600.0
SUR,1981,15600.0
SUR,1982,15600.0
SUR,1983,15600.0
SUR,1984,15600.0
SUR,1985,15600.0
SUR,1986,15600.0
SUR,1987,15600.0
SUR,1988,15600.0
SUR,1989,15600.0
SUR,1990,15600.0
SUR,1991,15600.0
SUR,1992,15600.0
SUR,1993,15600.0
SUR,1994,15600.0
SUR,1995,15600.0
SUR,1996,15600.0
SUR,1997,15600.0
SUR,1998,15600.0
SUR,1999,15600.0
SUR,2000,15600.0
SUR,2001,15600.0
SUR,2002,15600.0
SUR,2003,15600.0
SUR,2004,15600.0
SUR,2005,15600.0
SUR,2006,15600.0
SUR,2007,15600.0
SUR,2008,15600.0
SUR,2009,15600.0
SUR,2010,15600.0
SUR,2011,15600.0
SUR,2012,15600.0
SUR,2013,15600.0
SUR,2014,15600.0
SUR,2015,15600.0
SUR,2016,15600.0
SUR,2017,15600.0
SUR,2018,15600.0
SVK,1993,4810.0
SVK,1994,4810.0
SVK,1995,4810.0
SVK,1996,4810.0
SVK,1997,4810.0
SVK,1998,4810.0
SVK,1999,4810.0
SVK,2000,4810.0
SVK,2001,4810.0
SVK,2002,4810.0
SVK,2003,4811.0
SVK,2004,4810.0
SVK,2005,4810.0
SVK,2006,4810.0
SVK,2007,4810.0
SVK,2008,4810.0
SVK,2009,4809.0
SVK,2010,4809.1
SVK,2011,4808.8
SVK,2012,4808.8
SVK,2013,4808.8
SVK,2014,4808.0
SVK,2015,4808.2
SVK,2016,4808.0
SVK,2017,4808.0
SVK,2018,4808.0
SVN,1992,2014.0
SVN,1993,2014.0
SVN,1994,2014.0
SVN,1995,2014.0
SVN,1996,2014.0
SVN,1997,2014.0
SVN,1998,2014.0
SVN,1999,2014.0
SVN,2000,2014.0
SVN,2001,2014.0
SVN,2002,2014.0
SVN,2003,2014.0
SVN,2004,2014.0
SVN,2005,2014.0
SVN,2006,2014.0
SVN,2007,2014.0
SVN,2008,2014.62
SVN,2009,2014.58
SVN,2010,2014.62
SVN,2011,2014.6
SVN,2012,2014.57
SVN,2013,2014.0
SVN,2014,2014.0
SVN,2015,2014.26
SVN,2016,2014.2
SVN,2017,2013.81
SVN,2018,2013.64
SWE,1961,41034.0
SWE,1962,41034.0
SWE,1963,41034.0
SWE,1964,41034.0
SWE,1965,41034.0
SWE,1966,41034.0
SWE,1967,41034.0
SWE,1968,41034.0
SWE,1969,41034.0
SWE,1970,41034.0
SWE,1971,41034.0
SWE,1972,41034.0
SWE,1973,41034.0
SWE,1974,41034.0
SWE,1975,41034.0
SWE,1976,41034.0
SWE,1977,41034.0
SWE,1978,41034.0
SWE,1979,41034.0
SWE,1980,41034.0
SWE,1981,41034.0
SWE,1982,41034.0
SWE,1983,41034.0
SWE,1984,41034.0
SWE,1985,41034.0
SWE,1986,41034.0
SWE,1987,41034.0
SWE,1988,41034.0
SWE,1989,41034.0
SWE,1990,41034.0
SWE,1991,41034.0
SWE,1992,41034.0
SWE,1993,41034.0
SWE,1994,41034.0
SWE,1995,41034.0
SWE,1996,41034.0
SWE,1997,41034.0
SWE,1998,41034.0
SWE,1999,41034.0
SWE,2000,41034.0
SWE,2001,41034.0
SWE,2002,41034.0
SWE,2003,41034.0
SWE,2004,41034.0
SWE,2005,41034.0
SWE,2006,41034.0
SWE,2007,41034.0
SWE,2008,41034.0
SWE,2009,41034.0
SWE,2010,41034.0
SWE,2011,41034.0
SWE,2012,40734.0
SWE,2013,40734.0
SWE,2014,40731.0
SWE,2015,40731.0
SWE,2016,40731.0
SWE,2017,40731.0
SWE,2018,40731.0
SWZ,1961,1720.0
SWZ,1962,1720.0
SWZ,1963,1720.0
SWZ,1964,1720.0
SWZ,1965,1720.0
SWZ,1966,1720.0
SWZ,1967,1720.0
SWZ,1968,1720.0
SWZ,1969,1720.0
SWZ,1970,1720.0
SWZ,1971,1720.0
SWZ,1972,1720.0
SWZ,1973,1720.0
SWZ,1974,1720.0
SWZ,1975,1720.0
SWZ,1976,1720.0
SWZ,1977,1720.0
SWZ,1978,1720.0
SWZ,1979,1720.0
SWZ,1980,1720.0
SWZ,1981,1720.0
SWZ,1982,1720.0
SWZ,1983,1720.0
SWZ,1984,1720.0
SWZ,1985,1720.0
SWZ,1986,1720.0
SWZ,1987,1720.0
SWZ,1988,1720.0
SWZ,1989,1720.0
SWZ,1990,1720.0
SWZ,1991,1720.0
SWZ,1992,1720.0
SWZ,1993,1720.0
SWZ,1994,1720.0
SWZ,1995,1720.0
SWZ,1996,1720.0
SWZ,1997,1720.0
SWZ,1998,1720.0
SWZ,1999,1720.0
SWZ,2000,1720.0
SWZ,2001,1720.0
SWZ,2002,1720.0
SWZ,2003,1720.0
SWZ,2004,1720.0
SWZ,2005,1720.0
SWZ,2006,1720.0
SWZ,2007,1720.0
SWZ,2008,1720.0
SWZ,2009,1720.0
SWZ,2010,1720.0
SWZ,2011,1720.0
SWZ,2012,1720.0
SWZ,2013,1720.0
SWZ,2014,1720.0
SWZ,2015,1720.0
SWZ,2016,1720.0
SWZ,2017,1720.0
SWZ,2018,1720.0
SXM,2011,3.4
SXM,2012,3.4
SXM,2013,3.4
SXM,2014,3.4
SXM,2015,3.4
SXM,2016,3.4
SXM,2017,3.4
SXM,2018,3.4
SYC,1961,46.0
SYC,1962,46.0
SYC,1963,46.0
SYC,1964,46.0
SYC,1965,46.0
SYC,1966,46.0
SYC,1967,46.0
SYC,1968,46.0
SYC,1969,46.0
SYC,1970,46.0
SYC,1971,46.0
SYC,1972,46.0
SYC,1973,46.0
SYC,1974,46.0
SYC,1975,46.0
SYC,1976,46.0
SYC,1977,46.0
SYC,1978,46.0
SYC,1979,46.0
SYC,1980,46.0
SYC,1981,46.0
SYC,1982,46.0
SYC,1983,46.0
SYC,1984,46.0
SYC,1985,46.0
SYC,1986,46.0
SYC,1987,46.0
SYC,1988,46.0
SYC,1989,46.0
SYC,1990,46.0
SYC,1991,46.0
SYC,1992,46.0
SYC,1993,46.0
SYC,1994,46.0
SYC,1995,46.0
SYC,1996,46.0
SYC,1997,46.0
SYC,1998,46.0
SYC,1999,46.0
SYC,2000,46.0
SYC,2001,46.0
SYC,2002,46.0
SYC,2003,46.0
SYC,2004,46.0
SYC,2005,46.0
SYC,2006,46.0
SYC,2007,46.0
SYC,2008,46.0
SYC,2009,46.0
SYC,2010,46.0
SYC,2011,46.0
