ISO,Year,TW
FRO,2011,0.0
FRO,2012,0.0
FRO,2013,0.0
FRO,2014,0.0
FRO,2015,0.0
FRO,2016,0.0
FRO,2017,0.0
FRO,2018,0.0
FRO,2019,0.0
FSM,2000,0.0
FSM,2001,0.0
FSM,2002,0.0
FSM,2003,0.0
FSM,2004,0.0
FSM,2005,0.0
FSM,2006,0.0
FSM,2007,0.0
FSM,2008,0.0
FSM,2009,0.0
FSM,2010,0.0
FSM,2011,0.0
FSM,2012,0.0
FSM,2013,0.0
FSM,2014,0.0
FSM,2015,0.0
FSM,2016,0.0
FSM,2017,0.0
FSM,2018,0.0
FSM,2019,0.0
GAB,2000,0.0
GAB,2001,0.0
GAB,2002,0.0
GAB,2003,0.0
GAB,2004,0.0
GAB,2005,0.0
GAB,2006,0.0
GAB,2007,0.0
GAB,2008,0.0
GAB,2009,0.0
GAB,2010,0.0
GAB,2011,0.0
GAB,2012,0.0
GAB,2013,0.0
GAB,2014,0.0
GAB,2015,0.0
GAB,2016,0.0
GAB,2017,0.0
GAB,2018,0.0
GAB,2019,0.0
GBR,2000,3.825
GBR,2001,3.825
GBR,2002,3.825
GBR,2003,3.825
GBR,2004,3.825
GBR,2005,3.825
GBR,2006,3.825
GBR,2007,3.825
GBR,2008,3.825
GBR,2009,3.825
GBR,2010,3.825
GBR,2011,4.048
GBR,2012,4.048
GBR,2013,4.048
GBR,2014,4.048
GBR,2015,4.048
GBR,2016,4.048
GBR,2017,4.048
GBR,2018,4.048
GBR,2019,4.048
GEO,2000,0.009
GEO,2001,0.009
GEO,2002,0.009
GEO,2003,0.009
GEO,2004,0.009
GEO,2005,0.009
GEO,2006,0.009
GEO,2007,0.009
GEO,2008,0.009
GEO,2009,0.009
GEO,2010,0.009
GEO,2011,0.009
GEO,2012,0.009
GEO,2013,0.009
GEO,2014,0.009
GEO,2015,0.009
GEO,2016,0.009
GEO,2017,0.009
GEO,2018,0.009
GEO,2019,0.009
GHA,2000,0.022
GHA,2001,0.022
GHA,2002,0.022
GHA,2003,0.022
GHA,2004,0.022
GHA,2005,0.022
GHA,2006,0.022
GHA,2007,0.022
GHA,2008,0.022
GHA,2009,0.022
GHA,2010,0.022
GHA,2011,0.022
GHA,2012,0.022
GHA,2013,0.022
GHA,2014,0.022
GHA,2015,0.022
GHA,2016,0.022
GHA,2017,0.022
GHA,2018,0.022
GHA,2019,0.022
GIB,2000,0.0
GIB,2001,0.0
GIB,2002,0.0
GIB,2003,0.0
GIB,2004,0.0
GIB,2005,0.0
GIB,2006,0.0
GIB,2007,0.0
GIB,2008,0.0
GIB,2009,0.0
GIB,2010,0.0
GIB,2011,0.0
GIB,2012,0.0
GIB,2013,0.0
GIB,2014,0.0
GIB,2015,0.0
GIB,2016,0.0
GIB,2017,0.0
GIB,2018,0.0
GIB,2019,0.0
GIN,2000,0.0
GIN,2001,0.0
GIN,2002,0.0
GIN,2003,0.0
GIN,2004,0.0
GIN,2005,0.0
GIN,2006,0.0
GIN,2007,0.0
GIN,2008,0.0
GIN,2009,0.0
GIN,2010,0.0
GIN,2011,0.0
GIN,2012,0.0
GIN,2013,0.0
GIN,2014,0.0
GIN,2015,0.0
GIN,2016,0.0
GIN,2017,0.0
GIN,2018,0.0
GIN,2019,0.0
GMB,2000,0.0
GMB,2001,0.0
GMB,2002,0.0
GMB,2003,0.0
GMB,2004,0.0
GMB,2005,0.0
GMB,2006,0.0
GMB,2007,0.0
GMB,2008,0.0
GMB,2009,0.0
GMB,2010,0.0
GMB,2011,0.0
GMB,2012,0.0
GMB,2013,0.0
GMB,2014,0.0
GMB,2015,0.0
GMB,2016,0.0
GMB,2017,0.0
GMB,2018,0.0
GMB,2019,0.0
GNB,2000,0.0
GNB,2001,0.0
GNB,2002,0.0
GNB,2003,0.0
GNB,2004,0.0
GNB,2005,0.0
GNB,2006,0.0
GNB,2007,0.0
GNB,2008,0.0
GNB,2009,0.0
GNB,2010,0.0
GNB,2011,0.0
GNB,2012,0.0
GNB,2013,0.0
GNB,2014,0.0
GNB,2015,0.0
GNB,2016,0.0
GNB,2017,0.0
GNB,2018,0.0
GNB,2019,0.0
GNQ,2000,0.0
GNQ,2001,0.0
GNQ,2002,0.0
GNQ,2003,0.0
GNQ,2004,0.0
GNQ,2005,0.0
GNQ,2006,0.0
GNQ,2007,0.0
GNQ,2008,0.0
GNQ,2009,0.0
GNQ,2010,0.0
GNQ,2011,0.0
GNQ,2012,0.0
GNQ,2013,0.0
GNQ,2014,0.0
GNQ,2015,0.0
GNQ,2016,0.0
GNQ,2017,0.0
GNQ,2018,0.0
GNQ,2019,0.0
GRC,2000,0.566
GRC,2001,0.566
GRC,2002,0.566
GRC,2003,0.566
GRC,2004,0.566
GRC,2005,0.566
GRC,2006,0.566
GRC,2007,0.566
GRC,2008,0.566
GRC,2009,0.566
GRC,2010,0.566
GRC,2011,0.566
GRC,2012,0.566
GRC,2013,0.566
GRC,2014,0.566
GRC,2015,0.566
GRC,2016,0.566
GRC,2017,0.566
GRC,2018,0.566
GRC,2019,0.566
GRD,2000,0.0
GRD,2001,0.0
GRD,2002,0.0
GRD,2003,0.0
GRD,2004,0.0
GRD,2005,0.0
GRD,2006,0.0
GRD,2007,0.0
GRD,2008,0.0
GRD,2009,0.0
GRD,2010,0.0
GRD,2011,0.0
GRD,2012,0.0
GRD,2013,0.0
GRD,2014,0.0
GRD,2015,0.0
GRD,2016,0.0
GRD,2017,0.0
GRD,2018,0.0
GRD,2019,0.0
GRL,2000,0.0
GRL,2001,0.0
GRL,2002,0.0
GRL,2003,0.0
GRL,2004,0.0
GRL,2005,0.0
GRL,2006,0.0
GRL,2007,0.0
GRL,2008,0.0
GRL,2009,0.0
GRL,2010,0.0
GRL,2011,0.0
GRL,2012,0.0
GRL,2013,0.0
GRL,2014,0.0
GRL,2015,0.0
GRL,2016,0.0
GRL,2017,0.0
GRL,2018,0.0
GRL,2019,0.0
GTM,2000,0.0
GTM,2001,0.0
GTM,2002,0.0
GTM,2003,0.0
GTM,2004,0.0
GTM,2005,0.0
GTM,2006,0.0
GTM,2007,0.0
GTM,2008,0.0
GTM,2009,0.0
GTM,2010,0.0
GTM,2011,0.0
GTM,2012,0.0
GTM,2013,0.0
GTM,2014,0.0
GTM,2015,0.0
GTM,2016,0.0
GTM,2017,0.0
GTM,2018,0.0
GTM,2019,0.0
GUM,2000,0.0
GUM,2001,0.0
GUM,2002,0.0
GUM,2003,0.0
GUM,2004,0.0
GUM,2005,0.0
GUM,2006,0.0
GUM,2007,0.0
GUM,2008,0.0
GUM,2009,0.0
GUM,2010,0.0
GUM,2011,0.0
GUM,2012,0.0
GUM,2013,0.0
GUM,2014,0.0
GUM,2015,0.0
GUM,2016,0.0
GUM,2017,0.0
GUM,2018,0.0
GUM,2019,0.0
GUY,2000,0.0
GUY,2001,0.0
GUY,2002,0.0
GUY,2003,0.0
GUY,2004,0.0
GUY,2005,0.0
GUY,2006,0.0
GUY,2007,0.0
GUY,2008,0.0
GUY,2009,0.0
GUY,2010,0.0
GUY,2011,0.0
GUY,2012,0.0
GUY,2013,0.0
GUY,2014,0.0
GUY,2015,0.0
GUY,2016,0.0
GUY,2017,0.0
GUY,2018,0.0
GUY,2019,0.0
HKG,2000,0.0
HKG,2001,0.0
HKG,2002,0.0
HKG,2003,0.0
HKG,2004,0.0
HKG,2005,0.0
HKG,2006,0.0
HKG,2007,0.0
HKG,2008,0.0
HKG,2009,0.0
HKG,2010,0.0
HKG,2011,0.0
HKG,2012,0.0
HKG,2013,0.0
HKG,2014,0.0
HKG,2015,0.0
HKG,2016,0.0
HKG,2017,0.0
HKG,2018,0.0
HKG,2019,0.0
HND,2000,0.043
HND,2001,0.043
HND,2002,0.043
HND,2003,0.043
HND,2004,0.043
HND,2005,0.043
HND,2006,0.043
HND,2007,0.043
HND,2008,0.043
HND,2009,0.043
HND,2010,0.043
HND,2011,0.043
HND,2012,0.043
HND,2013,0.043
HND,2014,0.043
HND,2015,0.043
HND,2016,0.043
HND,2017,0.043
HND,2018,0.043
HND,2019,0.043
HRV,2000,0.14
HRV,2001,0.14
HRV,2002,0.14
HRV,2003,0.14
HRV,2004,0.14
HRV,2005,0.14
HRV,2006,0.14
HRV,2007,0.14
HRV,2008,0.14
HRV,2009,0.14
HRV,2010,0.14
HRV,2011,0.14
HRV,2012,0.259
HRV,2013,0.259
HRV,2014,0.259
HRV,2015,0.259
HRV,2016,0.259
HRV,2017,0.264
HRV,2018,0.264
HRV,2019,0.264
HTI,2000,0.0
HTI,2001,0.0
HTI,2002,0.0
HTI,2003,0.0
HTI,2004,0.0
HTI,2005,0.0
HTI,2006,0.0
HTI,2007,0.0
HTI,2008,0.0
HTI,2009,0.0
HTI,2010,0.0
HTI,2011,0.0
HTI,2012,0.0
HTI,2013,0.0
HTI,2014,0.0
HTI,2015,0.0
HTI,2016,0.0
HTI,2017,0.0
HTI,2018,0.0
HTI,2019,0.0
HUN,2000,0.4316
HUN,2001,0.4316
HUN,2002,0.4316
HUN,2003,0.4316
HUN,2004,0.4316
HUN,2005,0.4316
HUN,2006,0.4316
HUN,2007,0.4316
HUN,2008,0.4316
HUN,2009,0.4316
HUN,2010,0.4316
HUN,2011,0.4316
HUN,2012,0.4316
HUN,2013,0.4316
HUN,2014,0.4316
HUN,2015,0.4316
HUN,2016,0.4316
HUN,2017,0.5393
HUN,2018,0.5393
HUN,2019,0.5393
IDN,2000,0.0
IDN,2001,0.0
IDN,2002,0.0
IDN,2003,0.0
IDN,2004,0.0
IDN,2005,0.0
IDN,2006,0.0
IDN,2007,0.0
IDN,2008,0.0
IDN,2009,0.0
IDN,2010,0.0
IDN,2011,0.0
IDN,2012,0.0
IDN,2013,0.0
IDN,2014,0.0
IDN,2015,0.0
IDN,2016,0.0
IDN,2017,0.0
IDN,2018,0.0
IDN,2019,0.0
IMN,2000,0.0
IMN,2001,0.0
IMN,2002,0.0
IMN,2003,0.0
IMN,2004,0.0
IMN,2005,0.0
IMN,2006,0.0
IMN,2007,0.0
IMN,2008,0.0
IMN,2009,0.0
IMN,2010,0.0
IMN,2011,0.0
IMN,2012,0.0
IMN,2013,0.0
IMN,2014,0.0
IMN,2015,0.0
IMN,2016,0.0
IMN,2017,0.0
IMN,2018,0.0
IMN,2019,0.0
IRL,2000,0.29
IRL,2001,0.29
IRL,2002,0.29
IRL,2003,0.29
IRL,2004,0.29
IRL,2005,0.29
IRL,2006,0.29
IRL,2007,0.29
IRL,2008,0.29
IRL,2009,0.29
IRL,2010,0.723
IRL,2011,0.723
IRL,2012,0.723
IRL,2013,0.723
IRL,2014,0.723
IRL,2015,0.723
IRL,2016,0.723
IRL,2017,0.723
IRL,2018,0.723
IRL,2019,0.723
IRN,2000,0.885
IRN,2001,0.885
IRN,2002,0.885
IRN,2003,0.885
IRN,2004,0.885
IRN,2005,0.885
IRN,2006,0.885
IRN,2007,0.885
IRN,2008,0.885
IRN,2009,0.885
IRN,2010,0.885
IRN,2011,0.885
IRN,2012,0.885
IRN,2013,0.885
IRN,2014,0.885
IRN,2015,0.885
IRN,2016,0.885
IRN,2017,0.885
IRN,2018,0.885
IRN,2019,0.885
IRQ,2000,0.4
IRQ,2001,0.4
IRQ,2002,0.4
IRQ,2003,0.4
IRQ,2004,0.4
IRQ,2005,0.4
IRQ,2006,0.4
IRQ,2007,0.4
IRQ,2008,0.4
IRQ,2009,0.4
IRQ,2010,0.4
IRQ,2011,0.4
IRQ,2012,0.4
IRQ,2013,0.4
IRQ,2014,0.4
IRQ,2015,0.4
IRQ,2016,0.4
IRQ,2017,0.4
IRQ,2018,0.4
IRQ,2019,0.4
ISL,2000,0.0
ISL,2001,0.0
ISL,2002,0.0
ISL,2003,0.0
ISL,2004,0.0
ISL,2005,0.0
ISL,2006,0.0
ISL,2007,0.0
ISL,2008,0.0
ISL,2009,0.0
ISL,2010,0.0
ISL,2011,0.0
ISL,2012,0.0
ISL,2013,0.0
ISL,2014,0.0
ISL,2015,0.0
ISL,2016,0.0
ISL,2017,0.0
ISL,2018,0.0
ISL,2019,0.0
ISR,2000,0.36
ISR,2001,0.36
ISR,2002,0.36
ISR,2003,0.36
ISR,2004,0.36
ISR,2005,0.36
ISR,2006,0.36
ISR,2007,0.45
ISR,2008,0.45
ISR,2009,0.45
ISR,2010,0.45
ISR,2011,0.45
ISR,2012,0.45
ISR,2013,0.45
ISR,2014,0.45
ISR,2015,0.45
ISR,2016,0.45
ISR,2017,0.45
ISR,2018,0.45
ISR,2019,0.45
ITA,2000,3.902
ITA,2001,3.902
ITA,2002,3.902
ITA,2003,3.902
ITA,2004,3.902
ITA,2005,3.902
ITA,2006,3.902
ITA,2007,3.902
ITA,2008,3.902
ITA,2009,3.902
ITA,2010,3.902
ITA,2011,3.902
ITA,2012,3.902
ITA,2013,3.902
ITA,2014,3.902
ITA,2015,3.902
ITA,2016,3.902
ITA,2017,3.902
ITA,2018,3.902
ITA,2019,3.902
JAM,2000,0.0
JAM,2001,0.0
JAM,2002,0.0
JAM,2003,0.0
JAM,2004,0.0
JAM,2005,0.0
JAM,2006,0.0
JAM,2007,0.0
JAM,2008,0.0
JAM,2009,0.0
JAM,2010,0.0
JAM,2011,0.0
JAM,2012,0.0
JAM,2013,0.0
JAM,2014,0.0
JAM,2015,0.0
JAM,2016,0.0
JAM,2017,0.0
JAM,2018,0.0
JAM,2019,0.0
JOR,2000,0.075
JOR,2001,0.075
JOR,2002,0.075
JOR,2003,0.075
JOR,2004,0.075
JOR,2005,0.075
JOR,2006,0.075
JOR,2007,0.098
JOR,2008,0.098
JOR,2009,0.098
JOR,2010,0.098
JOR,2011,0.098
JOR,2012,0.113
JOR,2013,0.113
JOR,2014,0.113
JOR,2015,0.113
JOR,2016,0.1467
JOR,2017,0.1467
JOR,2018,0.1467
JOR,2019,0.1467
JPN,2000,7.728
JPN,2001,7.728
JPN,2002,7.728
JPN,2003,7.728
JPN,2004,7.728
JPN,2005,7.728
JPN,2006,7.728
JPN,2007,7.728
JPN,2008,7.728
JPN,2009,7.728
JPN,2010,7.728
JPN,2011,11.56
JPN,2012,11.56
JPN,2013,11.56
JPN,2014,11.56
JPN,2015,11.56
JPN,2016,11.56
JPN,2017,11.56
JPN,2018,11.56
JPN,2019,11.56
KAZ,2000,0.0
KAZ,2001,0.0
KAZ,2002,0.0
KAZ,2003,0.0
KAZ,2004,0.0
KAZ,2005,0.0
KAZ,2006,0.0
KAZ,2007,0.0
KAZ,2008,0.0
KAZ,2009,0.0
KAZ,2010,0.0
KAZ,2011,0.0
KAZ,2012,0.0
KAZ,2013,0.0
KAZ,2014,0.0
KAZ,2015,0.0
KAZ,2016,0.0
KAZ,2017,0.0
KAZ,2018,0.0
KAZ,2019,0.0
KEN,2000,0.0424
KEN,2001,0.0424
KEN,2002,0.0424
KEN,2003,0.0424
KEN,2004,0.0424
KEN,2005,0.0424
KEN,2006,0.0424
KEN,2007,0.0424
KEN,2008,0.0424
KEN,2009,0.0424
KEN,2010,0.0424
KEN,2011,0.0424
KEN,2012,0.0424
KEN,2013,0.0424
KEN,2014,0.0424
KEN,2015,0.0424
KEN,2016,0.0424
KEN,2017,0.0424
KEN,2018,0.0424
KEN,2019,0.0424
KGZ,2000,0.0
KGZ,2001,0.0
KGZ,2002,0.0
KGZ,2003,0.0
KGZ,2004,0.0
KGZ,2005,0.0
KGZ,2006,0.0
KGZ,2007,0.0
KGZ,2008,0.0
KGZ,2009,0.0
KGZ,2010,0.0
KGZ,2011,0.0
KGZ,2012,0.0
KGZ,2013,0.0
KGZ,2014,0.0
KGZ,2015,0.0
KGZ,2016,0.0
KGZ,2017,0.0
KGZ,2018,0.0
KGZ,2019,0.0
KHM,2000,0.0
KHM,2001,0.0
KHM,2002,0.0
KHM,2003,0.0
KHM,2004,0.0
KHM,2005,0.0
KHM,2006,0.0
KHM,2007,0.0
KHM,2008,0.0
KHM,2009,0.0
KHM,2010,0.0
KHM,2011,0.0
KHM,2012,0.0
KHM,2013,0.0
KHM,2014,0.0
KHM,2015,0.0
KHM,2016,0.0
KHM,2017,0.0
KHM,2018,0.0
KHM,2019,0.0
KIR,2000,0.0
KIR,2001,0.0
KIR,2002,0.0
KIR,2003,0.0
KIR,2004,0.0
KIR,2005,0.0
KIR,2006,0.0
KIR,2007,0.0
KIR,2008,0.0
KIR,2009,0.0
KIR,2010,0.0
KIR,2011,0.0
KIR,2012,0.0
KIR,2013,0.0
KIR,2014,0.0
KIR,2015,0.0
KIR,2016,0.0
KIR,2017,0.0
KIR,2018,0.0
KIR,2019,0.0
KNA,2000,0.0
KNA,2001,0.0
KNA,2002,0.0
KNA,2003,0.0
KNA,2004,0.0
KNA,2005,0.0
KNA,2006,0.0
KNA,2007,0.0
KNA,2008,0.0
KNA,2009,0.0
KNA,2010,0.0
KNA,2011,0.0
KNA,2012,0.0
KNA,2013,0.0
KNA,2014,0.0
KNA,2015,0.0
KNA,2016,0.0
KNA,2017,0.0
KNA,2018,0.0
KNA,2019,0.0
KOR,2000,6.583
KOR,2001,6.583
KOR,2002,6.583
KOR,2003,6.583
KOR,2004,6.583
KOR,2005,6.583
KOR,2006,6.583
KOR,2007,6.583
KOR,2008,6.583
KOR,2009,6.583
KOR,2010,6.583
KOR,2011,6.583
KOR,2012,6.583
KOR,2013,6.583
KOR,2014,6.583
KOR,2015,6.583
KOR,2016,6.583
KOR,2017,6.583
KOR,2018,6.583
KOR,2019,6.583
KWT,2000,0.152
KWT,2001,0.152
KWT,2002,0.152
KWT,2003,0.152
KWT,2004,0.152
KWT,2005,0.25
KWT,2006,0.25
KWT,2007,0.25
KWT,2008,0.25
KWT,2009,0.25
KWT,2010,0.25
KWT,2011,0.25
KWT,2012,0.219
KWT,2013,0.219
KWT,2014,0.219
KWT,2015,0.219
KWT,2016,0.289
KWT,2017,0.289
KWT,2018,0.289
KWT,2019,0.289
LAO,2000,0.0
LAO,2001,0.0
LAO,2002,0.0
LAO,2003,0.0
LAO,2004,0.0
LAO,2005,0.0
LAO,2006,0.0
LAO,2007,0.0
LAO,2008,0.0
LAO,2009,0.0
LAO,2010,0.0
LAO,2011,0.0
LAO,2012,0.0
LAO,2013,0.0
LAO,2014,0.0
LAO,2015,0.0
LAO,2016,0.0
LAO,2017,0.0
LAO,2018,0.0
LAO,2019,0.0
LBN,2000,0.056
LBN,2001,0.056
LBN,2002,0.056
LBN,2003,0.056
LBN,2004,0.056
LBN,2005,0.056
LBN,2006,0.056
LBN,2007,0.056
LBN,2008,0.056
LBN,2009,0.056
LBN,2010,0.056
LBN,2011,0.056
LBN,2012,0.056
LBN,2013,0.056
LBN,2014,0.056
LBN,2015,0.056
LBN,2016,0.056
LBN,2017,0.056
LBN,2018,0.056
LBN,2019,0.056
LBR,2000,0.0
LBR,2001,0.0
LBR,2002,0.0
LBR,2003,0.0
LBR,2004,0.0
LBR,2005,0.0
LBR,2006,0.0
LBR,2007,0.0
LBR,2008,0.0
LBR,2009,0.0
LBR,2010,0.0
LBR,2011,0.0
LBR,2012,0.0
LBR,2013,0.0
LBR,2014,0.0
LBR,2015,0.0
LBR,2016,0.0
LBR,2017,0.0
LBR,2018,0.0
LBR,2019,0.0
LBY,2000,0.04
LBY,2001,0.04
LBY,2002,0.04
LBY,2003,0.04
LBY,2004,0.04
LBY,2005,0.04
LBY,2006,0.04
LBY,2007,0.04
LBY,2008,0.04
LBY,2009,0.04
LBY,2010,0.04
LBY,2011,0.04
LBY,2012,0.04
LBY,2013,0.04
LBY,2014,0.04
LBY,2015,0.04
LBY,2016,0.04
LBY,2017,0.04
LBY,2018,0.04
LBY,2019,0.04
LCA,2000,0.0
LCA,2001,0.0
LCA,2002,0.0
LCA,2003,0.0
LCA,2004,0.0
LCA,2005,0.0
LCA,2006,0.0
LCA,2007,0.0
LCA,2008,0.0
LCA,2009,0.0
LCA,2010,0.0
LCA,2011,0.0
LCA,2012,0.0
LCA,2013,0.0
LCA,2014,0.0
LCA,2015,0.0
LCA,2016,0.0
LCA,2017,0.0
LCA,2018,0.0
LCA,2019,0.0
LIE,2000,0.0105
LIE,2001,0.0105
LIE,2002,0.0105
LIE,2003,0.0105
LIE,2004,0.0105
LIE,2005,0.0105
LIE,2006,0.0105
LIE,2007,0.0105
LIE,2008,0.0105
LIE,2009,0.0105
LIE,2010,0.0105
LIE,2011,0.0105
LIE,2012,0.0105
LIE,2013,0.0105
LIE,2014,0.0105
LIE,2015,0.0105
LIE,2016,0.0105
LIE,2017,0.0105
LIE,2018,0.0105
LIE,2019,0.0105
LKA,2000,0.0
LKA,2001,0.0
LKA,2002,0.0
LKA,2003,0.0
LKA,2004,0.0
LKA,2005,0.0
LKA,2006,0.0
LKA,2007,0.0
LKA,2008,0.0
LKA,2009,0.0
LKA,2010,0.0
LKA,2011,0.0
LKA,2012,0.0
LKA,2013,0.0
LKA,2014,0.0
LKA,2015,0.0
LKA,2016,0.0
LKA,2017,0.0
LKA,2018,0.0
LKA,2019,0.0
LSO,2000,0.0
LSO,2001,0.0
LSO,2002,0.0
LSO,2003,0.0
LSO,2004,0.0
LSO,2005,0.0
LSO,2006,0.0
LSO,2007,0.0
LSO,2008,0.0
LSO,2009,0.0
LSO,2010,0.0
LSO,2011,0.0
LSO,2012,0.0
LSO,2013,0.0
LSO,2014,0.0
LSO,2015,0.0
LSO,2016,0.0
LSO,2017,0.0
LSO,2018,0.0
LSO,2019,0.0
LTU,2000,0.128
LTU,2001,0.128
LTU,2002,0.128
LTU,2003,0.128
LTU,2004,0.128
LTU,2005,0.128
LTU,2006,0.128
LTU,2007,0.128
LTU,2008,0.128
LTU,2009,0.128
LTU,2010,0.128
LTU,2011,0.128
LTU,2012,0.128
LTU,2013,0.128
LTU,2014,0.128
LTU,2015,0.128
LTU,2016,0.128
LTU,2017,0.1901
LTU,2018,0.1901
LTU,2019,0.1901
LUX,2000,0.039
LUX,2001,0.039
LUX,2002,0.039
LUX,2003,0.039
LUX,2004,0.039
LUX,2005,0.039
LUX,2006,0.039
LUX,2007,0.039
LUX,2008,0.04
LUX,2009,0.04
LUX,2010,0.04
LUX,2011,0.04
LUX,2012,0.04
LUX,2013,0.04
LUX,2014,0.04
LUX,2015,0.04
LUX,2016,0.04
LUX,2017,0.04
LUX,2018,0.04
LUX,2019,0.04
LVA,2000,0.128
LVA,2001,0.128
LVA,2002,0.128
LVA,2003,0.128
LVA,2004,0.128
LVA,2005,0.128
LVA,2006,0.128
LVA,2007,0.128
LVA,2008,0.128
LVA,2009,0.128
LVA,2010,0.128
LVA,2011,0.128
LVA,2012,0.128
LVA,2013,0.128
LVA,2014,0.128
LVA,2015,0.128
LVA,2016,0.128
LVA,2017,0.1348
LVA,2018,0.1348
LVA,2019,0.1348
MAC,2000,0.0
MAC,2001,0.0
MAC,2002,0.0
MAC,2003,0.0
MAC,2004,0.0
MAC,2005,0.0
MAC,2006,0.0
MAC,2007,0.0
MAC,2008,0.0
MAC,2009,0.0
MAC,2010,0.0
MAC,2011,0.0
MAC,2012,0.0
MAC,2013,0.0
MAC,2014,0.0
MAC,2015,0.0
MAC,2016,0.0
MAC,2017,0.0
MAC,2018,0.0
MAC,2019,0.0
MAR,2000,0.04
MAR,2001,0.04
MAR,2002,0.04
MAR,2003,0.04
MAR,2004,0.04
MAR,2005,0.04
MAR,2006,0.04
MAR,2007,0.04
MAR,2008,0.04
MAR,2009,0.04
MAR,2010,0.04
MAR,2011,0.166
MAR,2012,0.166
MAR,2013,0.166
MAR,2014,0.166
MAR,2015,0.166
MAR,2016,0.166
MAR,2017,0.166
MAR,2018,0.166
MAR,2019,0.166
MCO,2000,0.006
MCO,2001,0.006
MCO,2002,0.006
MCO,2003,0.006
MCO,2004,0.006
MCO,2005,0.006
MCO,2006,0.006
MCO,2007,0.006
MCO,2008,0.006
MCO,2009,0.006
MCO,2010,0.006
MCO,2011,0.006
MCO,2012,0.006
MCO,2013,0.006
MCO,2014,0.006
MCO,2015,0.006
MCO,2016,0.006
MCO,2017,0.006
MCO,2018,0.006
MCO,2019,0.006
MDA,2000,0.0
MDA,2001,0.0
MDA,2002,0.0
MDA,2003,0.0
MDA,2004,0.0
MDA,2005,0.0
MDA,2006,0.0
MDA,2007,0.0
MDA,2008,0.0
MDA,2009,0.0
MDA,2010,0.0
MDA,2011,0.0
MDA,2012,0.0
MDA,2013,0.0
MDA,2014,0.0
MDA,2015,0.0
MDA,2016,0.0
MDA,2017,0.0
MDA,2018,0.0
MDA,2019,0.0
MDG,2000,0.0
MDG,2001,0.0
MDG,2002,0.0
MDG,2003,0.0
MDG,2004,0.0
MDG,2005,0.0
MDG,2006,0.0
MDG,2007,0.0
MDG,2008,0.0
MDG,2009,0.0
MDG,2010,0.0
MDG,2011,0.0
MDG,2012,0.0
MDG,2013,0.0
MDG,2014,0.0
MDG,2015,0.0
MDG,2016,0.0
MDG,2017,0.0
MDG,2018,0.0
MDG,2019,0.0
MDV,2000,0.0
MDV,2001,0.0
MDV,2002,0.0
MDV,2003,0.0
MDV,2004,0.0
MDV,2005,0.0
MDV,2006,0.0
MDV,2007,0.0
MDV,2008,0.0
MDV,2009,0.0
MDV,2010,0.0
MDV,2011,0.0
MDV,2012,0.0
MDV,2013,0.0
MDV,2014,0.0
MDV,2015,0.0
MDV,2016,0.0
MDV,2017,0.0
MDV,2018,0.0
MDV,2019,0.0
MEX,2000,2.596
MEX,2001,2.596
MEX,2002,2.596
MEX,2003,2.596
MEX,2004,2.596
MEX,2005,2.596
MEX,2006,2.596
MEX,2007,2.48
MEX,2008,2.48
MEX,2009,2.48
MEX,2010,2.48
MEX,2011,3.081
MEX,2012,3.081
MEX,2013,3.081
MEX,2014,3.081
MEX,2015,3.081
MEX,2016,3.081
MEX,2017,4.28
MEX,2018,4.28
MEX,2019,4.28
MHL,2000,0.0
MHL,2001,0.0
MHL,2002,0.0
MHL,2003,0.0
MHL,2004,0.0
MHL,2005,0.0
MHL,2006,0.0
MHL,2007,0.0
MHL,2008,0.0
MHL,2009,0.0
MHL,2010,0.0
MHL,2011,0.0
MHL,2012,0.0
MHL,2013,0.0
MHL,2014,0.0
MHL,2015,0.0
MHL,2016,0.0
MHL,2017,0.0
MHL,2018,0.0
MHL,2019,0.0
MKD,2000,0.0
MKD,2001,0.0
MKD,2002,0.0
MKD,2003,0.0
MKD,2004,0.0
MKD,2005,0.0
MKD,2006,0.0
MKD,2007,0.0
MKD,2008,0.0
MKD,2009,0.0
MKD,2010,0.0
MKD,2011,0.0
MKD,2012,0.0
MKD,2013,0.0
MKD,2014,0.0
MKD,2015,0.0
MKD,2016,0.0
MKD,2017,0.0
MKD,2018,0.0
MKD,2019,0.0
MLI,2000,0.0
MLI,2001,0.0
MLI,2002,0.0
MLI,2003,0.0
MLI,2004,0.0
MLI,2005,0.0
MLI,2006,0.0
MLI,2007,0.0
MLI,2008,0.0
MLI,2009,0.0
MLI,2010,0.0
MLI,2011,0.0
MLI,2012,0.0
MLI,2013,0.0
MLI,2014,0.0
MLI,2015,0.0
MLI,2016,0.0
MLI,2017,0.0
MLI,2018,0.0
MLI,2019,0.0
MLT,2000,0.0233
MLT,2001,0.0233
MLT,2002,0.0233
MLT,2003,0.0233
MLT,2004,0.0233
MLT,2005,0.0233
MLT,2006,0.0233
MLT,2007,0.0233
MLT,2008,0.0233
MLT,2009,0.0233
MLT,2010,0.0233
MLT,2011,0.0233
MLT,2012,0.0233
MLT,2013,0.0233
MLT,2014,0.0233
MLT,2015,0.0233
MLT,2016,0.0233
MLT,2017,0.0233
MLT,2018,0.0233
MLT,2019,0.0233
MMR,2000,0.0
MMR,2001,0.0
MMR,2002,0.0
MMR,2003,0.0
MMR,2004,0.0
MMR,2005,0.0
MMR,2006,0.0
MMR,2007,0.0
MMR,2008,0.0
