ISO,Year,Pop
LKA,2004,19387153.0
LKA,2005,19544988.0
LKA,2006,19695972.0
LKA,2007,19842044.0
LKA,2008,19983984.0
LKA,2009,20123508.0
LKA,2010,20261737.0
LKA,2011,20398670.0
LKA,2012,20425000.0
LKA,2013,20585000.0
LKA,2014,20778000.0
LKA,2015,20970000.0
LKA,2016,21203000.0
LKA,2017,21444000.0
LKA,2018,21670000.0
LKA,2019,21803000.0
LSO,2000,2032804.0
LSO,2001,2035740.0
LSO,2002,2029829.0
LSO,2003,2018348.0
LSO,2004,2005940.0
LSO,2005,1996114.0
LSO,2006,1989939.0
LSO,2007,1986922.0
LSO,2008,1987129.0
LSO,2009,1990131.0
LSO,2010,1995581.0
LSO,2011,2003787.0
LSO,2012,2014990.0
LSO,2013,2028519.0
LSO,2014,2043437.0
LSO,2015,2059021.0
LSO,2016,2075001.0
LSO,2017,2091412.0
LSO,2018,2108132.0
LSO,2019,2125268.0
LTU,2000,3499536.0
LTU,2001,3470818.0
LTU,2002,3443067.0
LTU,2003,3415213.0
LTU,2004,3377075.0
LTU,2005,3322528.0
LTU,2006,3269909.0
LTU,2007,3231294.0
LTU,2008,3198231.0
LTU,2009,3162916.0
LTU,2010,3097282.0
LTU,2011,3028115.0
LTU,2012,2987773.0
LTU,2013,2957689.0
LTU,2014,2932367.0
LTU,2015,2904910.0
LTU,2016,2868231.0
LTU,2017,2828403.0
LTU,2018,2801543.0
LTU,2019,2786844.0
LUX,2000,436300.0
LUX,2001,441525.0
LUX,2002,446175.0
LUX,2003,451630.0
LUX,2004,458095.0
LUX,2005,465158.0
LUX,2006,472637.0
LUX,2007,479993.0
LUX,2008,488650.0
LUX,2009,497783.0
LUX,2010,506953.0
LUX,2011,518347.0
LUX,2012,530946.0
LUX,2013,543360.0
LUX,2014,556319.0
LUX,2015,569604.0
LUX,2016,582014.0
LUX,2017,596336.0
LUX,2018,607950.0
LUX,2019,619896.0
LVA,2000,2367550.0
LVA,2001,2337170.0
LVA,2002,2310173.0
LVA,2003,2287955.0
LVA,2004,2263122.0
LVA,2005,2238799.0
LVA,2006,2218357.0
LVA,2007,2200325.0
LVA,2008,2177322.0
LVA,2009,2141669.0
LVA,2010,2097555.0
LVA,2011,2059709.0
LVA,2012,2034319.0
LVA,2013,2012647.0
LVA,2014,1993782.0
LVA,2015,1977527.0
LVA,2016,1959537.0
LVA,2017,1942248.0
LVA,2018,1927174.0
LVA,2019,1912789.0
MAC,2000,427782.0
MAC,2001,437938.0
MAC,2002,448821.0
MAC,2003,460165.0
MAC,2004,471597.0
MAC,2005,482858.0
MAC,2006,493799.0
MAC,2007,504511.0
MAC,2008,515239.0
MAC,2009,526400.0
MAC,2010,538219.0
MAC,2011,550832.0
MAC,2012,564039.0
MAC,2013,577372.0
MAC,2014,590208.0
MAC,2015,602085.0
MAC,2016,612836.0
MAC,2017,622585.0
MAC,2018,631636.0
MAC,2019,640445.0
MAR,2000,28793679.0
MAR,2001,29126330.0
MAR,2002,29454768.0
MAR,2003,29782884.0
MAR,2004,30115214.0
MAR,2005,30455561.0
MAR,2006,30804683.0
MAR,2007,31163673.0
MAR,2008,31536811.0
MAR,2009,31929087.0
MAR,2010,32343389.0
MAR,2011,32781850.0
MAR,2012,33241898.0
MAR,2013,33715693.0
MAR,2014,34192347.0
MAR,2015,34663603.0
MAR,2016,35126296.0
MAR,2017,35581294.0
MAR,2018,36029138.0
MAR,2019,36471769.0
MCO,2000,32147.0
MCO,2001,32470.0
MCO,2002,32806.0
MCO,2003,33153.0
MCO,2004,33500.0
MCO,2005,33843.0
MCO,2006,34190.0
MCO,2007,34525.0
MCO,2008,34872.0
MCO,2009,35226.0
MCO,2010,35612.0
MCO,2011,36024.0
MCO,2012,36460.0
MCO,2013,36901.0
MCO,2014,37322.0
MCO,2015,37718.0
MCO,2016,38070.0
MCO,2017,38392.0
MCO,2018,38682.0
MCO,2019,38964.0
MDA,2000,2923783.0
MDA,2001,2917252.0
MDA,2002,2910504.0
MDA,2003,2902320.0
MDA,2004,2895147.0
MDA,2005,2888111.0
MDA,2006,2880095.0
MDA,2007,2873429.0
MDA,2008,2867964.0
MDA,2009,2864346.0
MDA,2010,2861487.0
MDA,2011,2859833.0
MDA,2012,2859458.0
MDA,2013,2858692.0
MDA,2014,2856950.0
MDA,2015,2834530.0
MDA,2016,2802170.0
MDA,2017,2755158.0
MDA,2018,2706049.0
MDA,2019,2657637.0
MDG,2000,15766806.0
MDG,2001,16260932.0
MDG,2002,16765117.0
MDG,2003,17279141.0
MDG,2004,17802997.0
MDG,2005,18336724.0
MDG,2006,18880269.0
MDG,2007,19433530.0
MDG,2008,19996473.0
MDG,2009,20569117.0
MDG,2010,21151640.0
MDG,2011,21743967.0
MDG,2012,22346641.0
MDG,2013,22961253.0
MDG,2014,23589887.0
MDG,2015,24234088.0
MDG,2016,24894380.0
MDG,2017,25570540.0
MDG,2018,26262368.0
MDG,2019,26969307.0
MDV,2000,279398.0
MDV,2001,286306.0
MDV,2002,294186.0
MDV,2003,302683.0
MDV,2004,311265.0
MDV,2005,319608.0
MDV,2006,327487.0
MDV,2007,335169.0
MDV,2008,343452.0
MDV,2009,353398.0
MDV,2010,365734.0
MDV,2011,380495.0
MDV,2012,397237.0
MDV,2013,415593.0
MDV,2014,435015.0
MDV,2015,454915.0
MDV,2016,475513.0
MDV,2017,496402.0
MDV,2018,515696.0
MDV,2019,530953.0
MEX,2000,98899845.0
MEX,2001,100298153.0
MEX,2002,101684758.0
MEX,2003,103081020.0
MEX,2004,104514932.0
MEX,2005,106005203.0
MEX,2006,107560153.0
MEX,2007,109170502.0
MEX,2008,110815271.0
MEX,2009,112463887.0
MEX,2010,114092963.0
MEX,2011,115695473.0
MEX,2012,117274155.0
MEX,2013,118827161.0
MEX,2014,120355128.0
MEX,2015,121858258.0
MEX,2016,123333376.0
MEX,2017,124777324.0
MEX,2018,126190788.0
MEX,2019,127575529.0
MHL,2000,50753.0
MHL,2001,51422.0
MHL,2002,52370.0
MHL,2003,53456.0
MHL,2004,54476.0
MHL,2005,55258.0
MHL,2006,55767.0
MHL,2007,56051.0
MHL,2008,56174.0
MHL,2009,56250.0
MHL,2010,56366.0
MHL,2011,56531.0
MHL,2012,56717.0
MHL,2013,56938.0
MHL,2014,57179.0
MHL,2015,57439.0
MHL,2016,57735.0
MHL,2017,58058.0
MHL,2018,58413.0
MHL,2019,58791.0
MKD,2000,2034819.0
MKD,2001,2042842.0
MKD,2002,2048928.0
MKD,2003,2053426.0
MKD,2004,2057048.0
MKD,2005,2060273.0
MKD,2006,2063131.0
MKD,2007,2065426.0
MKD,2008,2067313.0
MKD,2009,2069039.0
MKD,2010,2070741.0
MKD,2011,2072487.0
MKD,2012,2074278.0
MKD,2013,2076067.0
MKD,2014,2077775.0
MKD,2015,2079328.0
MKD,2016,2080745.0
MKD,2017,2081996.0
MKD,2018,2082958.0
MKD,2019,2083459.0
MLI,2000,10946445.0
MLI,2001,11271600.0
MLI,2002,11616887.0
MLI,2003,11982695.0
MLI,2004,12369070.0
MLI,2005,12775516.0
MLI,2006,13203378.0
MLI,2007,13651464.0
MLI,2008,14113577.0
MLI,2009,14581429.0
MLI,2010,15049353.0
MLI,2011,15514591.0
MLI,2012,15979499.0
MLI,2013,16449864.0
MLI,2014,16934220.0
MLI,2015,17438778.0
MLI,2016,17965429.0
MLI,2017,18512394.0
MLI,2018,19077690.0
MLI,2019,19658031.0
MLT,2000,390087.0
MLT,2001,393028.0
MLT,2002,395969.0
MLT,2003,398582.0
MLT,2004,401268.0
MLT,2005,403834.0
MLT,2006,405308.0
MLT,2007,406724.0
MLT,2008,409379.0
MLT,2009,412477.0
MLT,2010,414508.0
MLT,2011,416268.0
MLT,2012,420028.0
MLT,2013,425967.0
MLT,2014,434558.0
MLT,2015,445053.0
MLT,2016,455356.0
MLT,2017,467999.0
MLT,2018,484630.0
MLT,2019,502653.0
MMR,2000,46719701.0
MMR,2001,47225120.0
MMR,2002,47702171.0
MMR,2003,48148902.0
MMR,2004,48564484.0
MMR,2005,48949924.0
MMR,2006,49301050.0
MMR,2007,49621475.0
MMR,2008,49929642.0
MMR,2009,50250367.0
MMR,2010,50600818.0
MMR,2011,50990615.0
MMR,2012,51413698.0
MMR,2013,51852451.0
MMR,2014,52280807.0
MMR,2015,52680726.0
MMR,2016,53045226.0
MMR,2017,53382581.0
MMR,2018,53708395.0
MMR,2019,54045420.0
MNE,2000,604950.0
MNE,2001,607389.0
MNE,2002,609828.0
MNE,2003,612267.0
MNE,2004,613353.0
MNE,2005,614261.0
MNE,2006,615025.0
MNE,2007,615875.0
MNE,2008,616969.0
MNE,2009,618294.0
MNE,2010,619428.0
MNE,2011,620079.0
MNE,2012,620601.0
MNE,2013,621207.0
MNE,2014,621810.0
MNE,2015,622159.0
MNE,2016,622303.0
MNE,2017,622373.0
MNE,2018,622227.0
MNE,2019,622137.0
MNG,2000,2397418.0
MNG,2001,2419588.0
MNG,2002,2443271.0
MNG,2003,2468762.0
MNG,2004,2496391.0
MNG,2005,2526424.0
MNG,2006,2558856.0
MNG,2007,2593820.0
MNG,2008,2631898.0
MNG,2009,2673796.0
MNG,2010,2719896.0
MNG,2011,2770362.0
MNG,2012,2824699.0
MNG,2013,2881792.0
MNG,2014,2940108.0
MNG,2015,2998439.0
MNG,2016,3056359.0
MNG,2017,3113779.0
MNG,2018,3170208.0
MNG,2019,3225167.0
MNP,2000,57453.0
MNP,2001,58321.0
MNP,2002,58420.0
MNP,2003,57947.0
MNP,2004,57246.0
MNP,2005,56542.0
MNP,2006,55882.0
MNP,2007,55219.0
MNP,2008,54625.0
MNP,2009,54193.0
MNP,2010,53971.0
MNP,2011,54012.0
MNP,2012,54311.0
MNP,2013,54784.0
MNP,2014,55305.0
MNP,2015,55780.0
MNP,2016,56188.0
MNP,2017,56562.0
MNP,2018,56882.0
MNP,2019,57216.0
MOZ,2000,17711927.0
MOZ,2001,18221888.0
MOZ,2002,18764155.0
MOZ,2003,19331100.0
MOZ,2004,19910552.0
MOZ,2005,20493925.0
MOZ,2006,21080110.0
MOZ,2007,21673316.0
MOZ,2008,22276596.0
MOZ,2009,22894710.0
MOZ,2010,23531574.0
MOZ,2011,24187487.0
MOZ,2012,24862648.0
MOZ,2013,25560725.0
MOZ,2014,26286163.0
MOZ,2015,27042002.0
MOZ,2016,27829942.0
MOZ,2017,28649007.0
MOZ,2018,29495962.0
MOZ,2019,30366036.0
MRT,2000,2630219.0
MRT,2001,2702400.0
MRT,2002,2778099.0
MRT,2003,2857148.0
MRT,2004,2939247.0
MRT,2005,3024194.0
MRT,2006,3111906.0
MRT,2007,3202517.0
MRT,2008,3296238.0
MRT,2009,3393409.0
MRT,2010,3494195.0
MRT,2011,3598648.0
MRT,2012,3706554.0
MRT,2013,3817494.0
MRT,2014,3930896.0
MRT,2015,4046301.0
MRT,2016,4163534.0
MRT,2017,4282574.0
MRT,2018,4403319.0
MRT,2019,4525696.0
MUS,2000,1186873.0
MUS,2001,1196287.0
MUS,2002,1204621.0
MUS,2003,1213370.0
MUS,2004,1221003.0
MUS,2005,1228254.0
MUS,2006,1233996.0
MUS,2007,1239630.0
MUS,2008,1244121.0
MUS,2009,1247429.0
MUS,2010,1250400.0
MUS,2011,1252404.0
MUS,2012,1255882.0
MUS,2013,1258653.0
MUS,2014,1260934.0
MUS,2015,1262605.0
MUS,2016,1263473.0
MUS,2017,1264613.0
MUS,2018,1265303.0
MUS,2019,1265711.0
MWI,2000,11148758.0
MWI,2001,11432000.0
MWI,2002,11713664.0
MWI,2003,12000181.0
MWI,2004,12301838.0
MWI,2005,12625952.0
MWI,2006,12973699.0
MWI,2007,13341806.0
MWI,2008,13727890.0
MWI,2009,14128155.0
MWI,2010,14539612.0
MWI,2011,14962112.0
MWI,2012,15396005.0
MWI,2013,15839269.0
MWI,2014,16289540.0
MWI,2015,16745303.0
MWI,2016,17205289.0
MWI,2017,17670260.0
MWI,2018,18143315.0
MWI,2019,18628747.0
MYS,2000,23194257.0
MYS,2001,23709119.0
MYS,2002,24208391.0
MYS,2003,24698819.0
MYS,2004,25190652.0
MYS,2005,25690611.0
MYS,2006,26201961.0
MYS,2007,26720370.0
MYS,2008,27236006.0
MYS,2009,27735040.0
MYS,2010,28208035.0
MYS,2011,28650955.0
MYS,2012,29068159.0
MYS,2013,29468872.0
MYS,2014,29866559.0
MYS,2015,30270962.0
MYS,2016,30684804.0
MYS,2017,31105028.0
MYS,2018,31528585.0
MYS,2019,31949777.0
NAM,2000,1794571.0
NAM,2001,1823672.0
NAM,2002,1851523.0
NAM,2003,1879117.0
NAM,2004,1907745.0
NAM,2005,1938320.0
NAM,2006,1971317.0
NAM,2007,2006514.0
NAM,2008,2043394.0
NAM,2009,2081044.0
NAM,2010,2118874.0
NAM,2011,2156701.0
NAM,2012,2194784.0
NAM,2013,2233510.0
NAM,2014,2273430.0
NAM,2015,2314904.0
NAM,2016,2358041.0
NAM,2017,2402603.0
NAM,2018,2448255.0
NAM,2019,2494530.0
NCL,2000,213230.0
NCL,2001,217324.0
NCL,2002,221490.0
NCL,2003,225296.0
NCL,2004,228750.0
NCL,2005,232250.0
NCL,2006,235750.0
NCL,2007,239250.0
NCL,2008,242750.0
NCL,2009,245950.0
NCL,2010,249750.0
NCL,2011,254350.0
NCL,2012,259000.0
NCL,2013,263650.0
NCL,2014,268050.0
NCL,2015,272400.0
NCL,2016,276550.0
NCL,2017,280350.0
NCL,2018,284060.0
NCL,2019,287800.0
NER,2000,11331557.0
NER,2001,11751365.0
NER,2002,12189983.0
NER,2003,12647984.0
NER,2004,13125916.0
NER,2005,13624467.0
NER,2006,14143971.0
NER,2007,14685399.0
NER,2008,15250908.0
NER,2009,15843133.0
NER,2010,16464025.0
NER,2011,17114761.0
NER,2012,17795191.0
NER,2013,18504255.0
NER,2014,19240157.0
NER,2015,20001663.0
NER,2016,20788838.0
NER,2017,21602472.0
NER,2018,22442948.0
NER,2019,23310715.0
NGA,2000,122283850.0
NGA,2001,125394046.0
NGA,2002,128596076.0
NGA,2003,131900631.0
NGA,2004,135320422.0
NGA,2005,138865016.0
NGA,2006,142538308.0
NGA,2007,146339977.0
NGA,2008,150269623.0
NGA,2009,154324933.0
NGA,2010,158503197.0
NGA,2011,162805071.0
NGA,2012,167228767.0
NGA,2013,171765769.0
NGA,2014,176404902.0
NGA,2015,181137448.0
NGA,2016,185960289.0
NGA,2017,190873311.0
NGA,2018,195874740.0
NGA,2019,200963599.0
NIC,2000,5069302.0
NIC,2001,5145366.0
NIC,2002,5219328.0
NIC,2003,5292118.0
NIC,2004,5364935.0
NIC,2005,5438690.0
NIC,2006,5513763.0
NIC,2007,5590055.0
NIC,2008,5667432.0
NIC,2009,5745526.0
NIC,2010,5824065.0
NIC,2011,5903039.0
NIC,2012,5982526.0
NIC,2013,6062454.0
NIC,2014,6142733.0
NIC,2015,6223240.0
NIC,2016,6303974.0
NIC,2017,6384855.0
NIC,2018,6465513.0
NIC,2019,6545502.0
NIU,2000,0.0
NIU,2001,0.0
NIU,2002,0.0
NIU,2003,0.0
NIU,2004,0.0
NIU,2005,0.0
NIU,2006,0.0
NIU,2007,0.0
NIU,2008,0.0
NIU,2009,0.0
NIU,2010,0.0
NIU,2011,0.0
NIU,2012,0.0
NIU,2013,0.0
NIU,2014,0.0
NIU,2015,0.0
NIU,2016,0.0
NIU,2017,0.0
NIU,2018,0.0
NIU,2019,0.0
NLD,2000,15925513.0
NLD,2001,16046180.0
NLD,2002,16148929.0
NLD,2003,16225302.0
NLD,2004,16281779.0
NLD,2005,16319868.0
NLD,2006,16346101.0
NLD,2007,16381696.0
NLD,2008,16445593.0
NLD,2009,16530388.0
NLD,2010,16615394.0
NLD,2011,16693074.0
NLD,2012,16754962.0
NLD,2013,16804432.0
NLD,2014,16865008.0
NLD,2015,16939923.0
NLD,2016,17030314.0
NLD,2017,17131296.0
NLD,2018,17231624.0
NLD,2019,17332850.0
NOR,2000,4490967.0
NOR,2001,4513751.0
NOR,2002,4538159.0
NOR,2003,4564855.0
NOR,2004,4591910.0
NOR,2005,4623291.0
NOR,2006,4660677.0
NOR,2007,4709153.0
NOR,2008,4768212.0
NOR,2009,4828726.0
NOR,2010,4889252.0
NOR,2011,4953088.0
NOR,2012,5018573.0
NOR,2013,5079623.0
NOR,2014,5137232.0
NOR,2015,5188607.0
NOR,2016,5234519.0
NOR,2017,5276968.0
NOR,2018,5311916.0
NOR,2019,5347896.0
NPL,2000,23941110.0
NPL,2001,24347106.0
NPL,2002,24725627.0
NPL,2003,25080872.0
NPL,2004,25419344.0
NPL,2005,25744500.0
NPL,2006,26066693.0
NPL,2007,26382581.0
NPL,2008,26666576.0
NPL,2009,26883535.0
NPL,2010,27013212.0
NPL,2011,27041437.0
NPL,2012,26989862.0
NPL,2013,26917906.0
NPL,2014,26906926.0
NPL,2015,27015031.0
NPL,2016,27261131.0
NPL,2017,27627124.0
NPL,2018,28087871.0
NPL,2019,28608710.0
NRU,2000,10337.0
NRU,2001,10215.0
NRU,2002,10102.0
NRU,2003,9994.0
NRU,2004,9902.0
NRU,2005,9849.0
NRU,2006,9828.0
NRU,2007,9842.0
NRU,2008,9891.0
NRU,2009,9939.0
NRU,2010,10005.0
NRU,2011,10057.0
NRU,2012,10279.0
NRU,2013,10821.0
NRU,2014,11853.0
NRU,2015,12475.0
NRU,2016,13049.0
NRU,2017,12876.0
NRU,2018,12704.0
NRU,2019,12581.0
NZL,2000,3857700.0
NZL,2001,3880500.0
NZL,2002,3948500.0
NZL,2003,4027200.0
NZL,2004,4087500.0
NZL,2005,4133900.0
NZL,2006,4184600.0
NZL,2007,4223800.0
NZL,2008,4259800.0
NZL,2009,4302600.0
NZL,2010,4350700.0
NZL,2011,4384000.0
NZL,2012,4408100.0
NZL,2013,4442100.0
NZL,2014,4509700.0
NZL,2015,4595700.0
NZL,2016,4693200.0
NZL,2017,4793900.0
NZL,2018,4841000.0
NZL,2019,4917000.0
OMN,2000,2267973.0
OMN,2001,2294962.0
OMN,2002,2334858.0
OMN,2003,2386166.0
OMN,2004,2445517.0
OMN,2005,2511251.0
OMN,2006,2580758.0
OMN,2007,2657158.0
OMN,2008,2750963.0
OMN,2009,2876186.0
OMN,2010,3041434.0
OMN,2011,3251108.0
OMN,2012,3498029.0
OMN,2013,3764805.0
OMN,2014,4027260.0
OMN,2015,4267348.0
OMN,2016,4479219.0
OMN,2017,4665935.0
OMN,2018,4829483.0
OMN,2019,4974986.0
PAK,2000,142343578.0
PAK,2001,145978402.0
PAK,2002,149549700.0
PAK,2003,153093373.0
PAK,2004,156664697.0
PAK,2005,160304008.0
PAK,2006,164022627.0
PAK,2007,167808105.0
PAK,2008,171648986.0
PAK,2009,175525609.0
PAK,2010,179424641.0
PAK,2011,183340592.0
PAK,2012,187281475.0
PAK,2013,191262919.0
PAK,2014,195306825.0
PAK,2015,199426964.0
PAK,2016,203627284.0
PAK,2017,207896686.0
PAK,2018,212215030.0
PAK,2019,216565318.0
PAN,2000,3030328.0
PAN,2001,3089648.0
PAN,2002,3149188.0
PAN,2003,3209048.0
PAN,2004,3269356.0
PAN,2005,3330217.0
PAN,2006,3391666.0
PAN,2007,3453675.0
PAN,2008,3516204.0
PAN,2009,3579215.0
PAN,2010,3642687.0
PAN,2011,3706483.0
PAN,2012,3770624.0
PAN,2013,3835437.0
PAN,2014,3901315.0
PAN,2015,3968487.0
PAN,2016,4037078.0
PAN,2017,4106771.0
PAN,2018,4176873.0
PAN,2019,4246439.0
PER,2000,26459944.0
PER,2001,26799285.0
PER,2002,27100968.0
PER,2003,27372226.0
PER,2004,27624213.0
PER,2005,27866145.0
PER,2006,28102056.0
PER,2007,28333052.0
PER,2008,28562317.0
PER,2009,28792655.0
PER,2010,29027674.0
PER,2011,29264318.0
PER,2012,29506788.0
PER,2013,29773987.0
PER,2014,30090359.0
PER,2015,30470734.0
PER,2016,30926032.0
PER,2017,31444297.0
PER,2018,31989256.0
PER,2019,32510453.0
PHL,2000,77991755.0
PHL,2001,79672873.0
PHL,2002,81365258.0
PHL,2003,83051971.0
PHL,2004,84710542.0
PHL,2005,86326250.0
PHL,2006,87888675.0
PHL,2007,89405482.0
PHL,2008,90901965.0
PHL,2009,92414158.0
PHL,2010,93966780.0
PHL,2011,95570047.0
PHL,2012,97212638.0
PHL,2013,98871552.0
PHL,2014,100513138.0
PHL,2015,102113212.0
PHL,2016,103663927.0
PHL,2017,105173264.0
PHL,2018,106651922.0
PHL,2019,108116615.0
PLW,2000,19105.0
PLW,2001,19386.0
PLW,2002,19637.0
PLW,2003,19809.0
PLW,2004,19867.0
PLW,2005,19781.0
PLW,2006,19540.0
PLW,2007,19158.0
PLW,2008,18704.0
PLW,2009,18285.0
PLW,2010,17955.0
PLW,2011,17745.0
PLW,2012,17640.0
PLW,2013,17606.0
PLW,2014,17626.0
PLW,2015,17665.0
PLW,2016,17725.0
PLW,2017,17808.0
PLW,2018,17907.0
PLW,2019,18008.0
PNG,2000,5847586.0
PNG,2001,5974629.0
PNG,2002,6098621.0
PNG,2003,6223377.0
PNG,2004,6354245.0
PNG,2005,6494903.0
PNG,2006,6646895.0
PNG,2007,6808514.0
PNG,2008,6976201.0
PNG,2009,7144776.0
PNG,2010,7310507.0
PNG,2011,7472200.0
PNG,2012,7631002.0
PNG,2013,7788379.0
PNG,2014,7946731.0
PNG,2015,8107775.0
PNG,2016,8271760.0
PNG,2017,8438029.0
PNG,2018,8606316.0
PNG,2019,8776109.0
POL,2000,38258629.0
POL,2001,38248076.0
POL,2002,38230364.0
POL,2003,38204570.0
POL,2004,38182222.0
POL,2005,38165445.0
POL,2006,38141267.0
POL,2007,38120560.0
POL,2008,38125759.0
POL,2009,38151603.0
POL,2010,38042794.0
POL,2011,38063255.0
POL,2012,38063164.0
POL,2013,38040196.0
POL,2014,38011735.0
POL,2015,37986412.0
POL,2016,37970087.0
POL,2017,37974826.0
POL,2018,37974750.0
POL,2019,37970874.0
PRI,2000,3810605.0
PRI,2001,3818774.0
PRI,2002,3823701.0
PRI,2003,3826095.0
PRI,2004,3826878.0
PRI,2005,3821362.0
PRI,2006,3805214.0
PRI,2007,3782995.0
PRI,2008,3760866.0
PRI,2009,3740410.0
PRI,2010,3721525.0
PRI,2011,3678732.0
PRI,2012,3634488.0
PRI,2013,3593077.0
PRI,2014,3534874.0
PRI,2015,3473232.0
PRI,2016,3406672.0
PRI,2017,3325286.0
PRI,2018,3193354.0
PRI,2019,3193694.0
PRK,2000,22929075.0
PRK,2001,23132980.0
PRK,2002,23339453.0
PRK,2003,23542426.0
PRK,2004,23732731.0
PRK,2005,23904167.0
PRK,2006,24054864.0
PRK,2007,24188331.0
PRK,2008,24310142.0
PRK,2009,24428341.0
PRK,2010,24548836.0
PRK,2011,24673385.0
PRK,2012,24800612.0
PRK,2013,24929452.0
PRK,2014,25057752.0
PRK,2015,25183833.0
PRK,2016,25307744.0
PRK,2017,25429985.0
PRK,2018,25549819.0
PRK,2019,25666161.0
PRT,2000,10289898.0
PRT,2001,10362722.0
PRT,2002,10419631.0
PRT,2003,10458821.0
PRT,2004,10483861.0
PRT,2005,10503330.0
PRT,2006,10522288.0
PRT,2007,10542964.0
PRT,2008,10558177.0
PRT,2009,10568247.0
PRT,2010,10573100.0
PRT,2011,10557560.0
PRT,2012,10514844.0
PRT,2013,10457295.0
PRT,2014,10401062.0
PRT,2015,10358076.0
PRT,2016,10325452.0
PRT,2017,10300300.0
PRT,2018,10283822.0
PRT,2019,10269417.0
PRY,2000,5323201.0
PRY,2001,5428444.0
PRY,2002,5531962.0
PRY,2003,5632983.0
PRY,2004,5730549.0
PRY,2005,5824096.0
PRY,2006,5913209.0
PRY,2007,5998427.0
PRY,2008,6081296.0
PRY,2009,6163972.0
PRY,2010,6248020.0
PRY,2011,6333976.0
PRY,2012,6421512.0
PRY,2013,6510276.0
PRY,2014,6599526.0
PRY,2015,6688746.0
PRY,2016,6777872.0
PRY,2017,6867062.0
PRY,2018,6956071.0
PRY,2019,7044636.0
PSE,2000,2922153.0
PSE,2001,2997784.0
PSE,2002,3075373.0
PSE,2003,3154969.0
PSE,2004,3236626.0
PSE,2005,3320396.0
PSE,2006,3406334.0
PSE,2007,3494496.0
PSE,2008,3591977.0
PSE,2009,3689099.0
PSE,2010,3786161.0
PSE,2011,3882986.0
PSE,2012,3979998.0
PSE,2013,4076708.0
PSE,2014,4173398.0
PSE,2015,4270092.0
PSE,2016,4367088.0
PSE,2017,4454805.0
PSE,2018,4569087.0
PSE,2019,4685306.0
PYF,2000,240686.0
PYF,2001,244931.0
PYF,2002,248972.0
PYF,2003,252703.0
PYF,2004,255992.0
PYF,2005,258780.0
PYF,2006,261010.0
PYF,2007,262721.0
PYF,2008,264061.0
PYF,2009,265254.0
PYF,2010,266455.0
PYF,2011,267698.0
PYF,2012,268998.0
PYF,2013,270328.0
PYF,2014,271705.0
PYF,2015,273124.0
PYF,2016,274575.0
PYF,2017,276103.0
PYF,2018,277679.0
PYF,2019,279287.0
QAT,2000,592468.0
QAT,2001,615012.0
QAT,2002,640868.0
QAT,2003,681788.0
QAT,2004,753334.0
QAT,2005,865416.0
QAT,2006,1022711.0
QAT,2007,1218434.0
QAT,2008,1436665.0
QAT,2009,1654950.0
QAT,2010,1856327.0
QAT,2011,2035871.0
QAT,2012,2196074.0
QAT,2013,2336574.0
QAT,2014,2459198.0
QAT,2015,2565710.0
QAT,2016,2654374.0
QAT,2017,2724724.0
QAT,2018,2781677.0
QAT,2019,2832067.0
ROU,2000,22442971.0
ROU,2001,22131970.0
ROU,2002,21730496.0
ROU,2003,21574326.0
ROU,2004,21451748.0
ROU,2005,21319685.0
ROU,2006,21193760.0
ROU,2007,20882982.0
ROU,2008,20537875.0
ROU,2009,20367487.0
ROU,2010,20246871.0
ROU,2011,20147528.0
ROU,2012,20058035.0
ROU,2013,19983693.0
ROU,2014,19908979.0
ROU,2015,19815616.0
ROU,2016,19702267.0
ROU,2017,19587290.0
ROU,2018,19472545.0
ROU,2019,19356544.0
RWA,2000,7933681.0
RWA,2001,8231156.0
RWA,2002,8427060.0
RWA,2003,8557161.0
RWA,2004,8680524.0
RWA,2005,8840215.0
RWA,2006,9043337.0
RWA,2007,9273757.0
RWA,2008,9524534.0
RWA,2009,9782770.0
RWA,2010,10039338.0
RWA,2011,10293331.0
RWA,2012,10549678.0
RWA,2013,10811543.0
RWA,2014,11083635.0
RWA,2015,11369071.0
RWA,2016,11668818.0
RWA,2017,11980937.0
RWA,2018,12301939.0
RWA,2019,12626950.0
SAU,2000,20663843.0
SAU,2001,21202642.0
SAU,2002,21805313.0
SAU,2003,22456649.0
SAU,2004,23132682.0
SAU,2005,23816183.0
SAU,2006,24498310.0
SAU,2007,25184597.0
SAU,2008,25888541.0
SAU,2009,26630303.0
SAU,2010,27421461.0
SAU,2011,28267685.0
SAU,2012,29155187.0
SAU,2013,30052518.0
SAU,2014,30916994.0
SAU,2015,31717667.0
SAU,2016,32442572.0
SAU,2017,33099147.0
SAU,2018,33699947.0
SAU,2019,34268528.0
SDN,2000,27275015.0
SDN,2001,27971082.0
SDN,2002,28704778.0
SDN,2003,29460519.0
SDN,2004,30214193.0
SDN,2005,30949516.0
SDN,2006,31661823.0
SDN,2007,32360621.0
SDN,2008,33060837.0
SDN,2009,33783788.0
SDN,2010,34545013.0
SDN,2011,35349681.0
SDN,2012,36193783.0
SDN,2013,37072550.0
SDN,2014,37977655.0
SDN,2015,38902950.0
SDN,2016,39847440.0
SDN,2017,40813396.0
SDN,2018,41801533.0
SDN,2019,42813238.0
SEN,2000,9797734.0
SEN,2001,10036104.0
SEN,2002,10283699.0
SEN,2003,10541467.0
SEN,2004,10810083.0
